date,title,content
2019-05-28,金正恩嗆拜登蠢蛋 川普會心一笑,前美國副總統拜登已表態投入2020年民主黨總統初選，日前他在競選場合中稱北韓領導人金正恩「獨裁者」、「暴君」，引發北韓當局不滿，怒批拜登是「蠢貨」。不料美國總統川普見獵心喜，竟幫腔稱金正恩對拜登的評價讓自己「會心一笑」，在美國國內引發猛烈批評。拜登在費城出席競選活動時，稱北韓領導人金正恩為「暴君」，北韓官媒立刻火力全開，反嗆拜登是「沒有基本素質的蠢蛋」、「作為普通人已經相當沒品，更何況是個政治人物」前美國副總統拜登已表態投入2020年民主黨總統初選，日前他在競選場合中稱北韓領導人金正恩「獨裁者」、「暴君」，引發北韓當局不滿，怒批拜登是「蠢貨」。不料美國總統川普見獵心喜，竟幫腔稱金正恩對拜登的評價讓自己「會心一笑」，在美國國內引發猛烈批評。拜登在費城出席競選活動時，稱北韓領導人金正恩為「暴君」，北韓官媒立刻火力全開，反嗆拜登是「沒有基本素質的蠢蛋」、「作為普通人已經相當沒品，更何況是個政治人物」。川普26日早上訪日前，在推文中寫道：「聽到（金正恩）稱拜登是沼澤人拜登（Swampman Joe Bidan）低智商」，他「會心一笑」。川普援引金正恩的說法攻擊政敵，引來拜登陣營嚴厲批評。拜登的幕僚告訴美國廣播公司（ABC）：「推文本身就說明了一切，我難以想像有人可以臉不紅氣不喘地說出那些話。」白宮發言人桑德斯女士在東京接受國家廣播公司（NBC）衛星訪問時表示，川普與金正恩並非站在同一陣線，但兩人對拜登的看法一致，「總統不需要任何人給予他關於拜登的分析。」
2019-05-28,梵蒂岡中國藝術品 北京展出,梵蒂岡是中華民國在歐洲的唯一邦交國，不過日前在北京舉辦的世界園藝博覽會，設有梵諦岡展館，且梵方還派官方代表參加，引起陸梵關係變化的揣測，26日北京故宮博物院又公告，「梵蒂岡博物館藏中國文物展」將首度在北京故宮博物院展出，文化交流是否將上升到政治層面，也留下想像空間。此項展覽已醞釀多時，2017年梵蒂岡博物館與陸方曾共同舉行記者會，宣布這項重大的「藝術外交」突破，原訂2018年3月展出，但之後1年皆無消息，現梵蒂岡是中華民國在歐洲的唯一邦交國，不過日前在北京舉辦的世界園藝博覽會，設有梵諦岡展館，且梵方還派官方代表參加，引起陸梵關係變化的揣測，26日北京故宮博物院又公告，「梵蒂岡博物館藏中國文物展」將首度在北京故宮博物院展出，文化交流是否將上升到政治層面，也留下想像空間。此項展覽已醞釀多時，2017年梵蒂岡博物館與陸方曾共同舉行記者會，宣布這項重大的「藝術外交」突破，原訂2018年3月展出，但之後1年皆無消息，現在終於正式公布，展期從5月28日至7月14日。展覽內容由梵蒂岡在北京展出76件展品，主要是有關天主教、佛教的大陸民間藝術品。梵蒂岡新聞網報導，這是梵蒂岡博物館首度在大陸最重要的文化機構組織展覽，展覽主題「美麗聯結我們─梵蒂岡博物館的中國藝術」（Beauty Unites Us-Chinese Art from the Vatican Museums）。還稱這項展覽是「傳遞給中國的文化訊息」。不過陸方相對低調，北京故宮未直譯展覽的英文主題，而是另將展覽命名為「傳心之美—梵蒂岡博物館藏中國文物展」。值得一提的是，上月底在北京開幕的「世界園藝博覽會」就設有梵蒂岡展館，且在展館外梵蒂岡旗幟更與其他參展國家並列飄揚。不僅如此，大陸官方媒體在報導世園開幕時，畫面清楚可見教廷旗幟，與過去陸方以馬賽克處理台灣邦交國國旗的作法完全不同。對此政治大學國際事務學院副院長黃奎博分析，北京過去外交休兵時，若台灣的邦交國要跟大陸互動，北京是拒絕的。而現在北京當局一改常態，對台邦交國敞開大門，等於是增加台灣在外交上的壓力。因為梵蒂岡對台灣很重要，它是台灣在歐洲的最後一個邦交國，北京此舉會對蔡政府造成壓力。此外，黃奎博指出，大陸若跟梵蒂岡建交會提高國際聲望，但宗教在大陸的議題也會被放大，這對陸方來講是兩面刃。
2019-05-28,ARM推新產品 避談華為,台北國際電腦展（Computex）28日正式開跑，矽智財（IP）大廠安謀（ARM）搶先在27日舉辦記者會發表旗艦級IP、強打5G市場，並請來合作夥伴聯發科到場站台。不過談及華為事件，ARM則低調表示，目前變數相當多，無法對此評論。ARM的矽智財架構在當前手機處理器開發上具有獨占地位，舉凡非蘋手機都採用ARM架構開發晶片，因此ARM與其斷絕往來，將可能使華為斷絕命脈。ARM矽智財產品事業群總裁Rene Haas於記者會後受訪時表示，目前變數台北國際電腦展（Computex）28日正式開跑，矽智財（IP）大廠安謀（ARM）搶先在27日舉辦記者會發表旗艦級IP、強打5G市場，並請來合作夥伴聯發科到場站台。不過談及華為事件，ARM則低調表示，目前變數相當多，無法對此評論。ARM的矽智財架構在當前手機處理器開發上具有獨占地位，舉凡非蘋手機都採用ARM架構開發晶片，因此ARM與其斷絕往來，將可能使華為斷絕命脈。ARM矽智財產品事業群總裁Rene Haas於記者會後受訪時表示，目前變數還很多，因此不便對此做出任何評論。
2019-05-28,陸苯酚反傾銷 美保證金達歐盟150％,陸美貿易戰日趨緊繃之際，大陸商務部27日公布，對原產於美國、歐盟、韓國、日本和泰國的進口苯酚，實施繳納保證金的臨時反傾銷措施。居首的美國被課徵最多保證金。據了解，商務部原定調查截止日期為今年9月，如今提前公布，分析認為與貿易戰升溫有一定關係。大陸外交部發言人陸慷27日則表示，任何分歧應通過友好談判解決，包括美陸在經貿領域的分歧。27日大陸商務部公布反傾銷調查初步裁定。初裁認為，上述進口苯酚存在傾銷，大陸美貿易戰日趨緊繃之際，大陸商務部27日公布，對原產於美國、歐盟、韓國、日本和泰國的進口苯酚，實施繳納保證金的臨時反傾銷措施。居首的美國被課徵最多保證金。據了解，商務部原定調查截止日期為今年9月，如今提前公布，分析認為與貿易戰升溫有一定關係。大陸外交部發言人陸慷27日則表示，任何分歧應通過友好談判解決，包括美陸在經貿領域的分歧。27日大陸商務部公布反傾銷調查初步裁定。初裁認為，上述進口苯酚存在傾銷，大陸國內產業受到了實質損害，且傾銷與實質損害之間存在因果關係，故決定實施保證金形式的臨時反傾銷措施。其中，美國公司保證金比率分為125.4%和129.6%兩檔，歐盟公司為82%，韓國公司比率從13.3%到23.7%不等，日本公司為81.2%，泰國公司從11.9%到28.6%不等。根據公告，居首的美國英力士美國公司（INEOS Americas LLC）及其他美國公司，其進口大陸的苯酚必須繳納多達129.6%的保證金；其次是美國蘭科運營有限責任公司（Blue Cube Operations LLC）的125.4%。相較於歐盟公司只需繳納82%，美國明顯被課徵較多保證金。據悉，商務部3月26日啟動相關調查，原定調查截止日期為9月26日，如今提前公布裁定結果，市場認為和美陸貿易戰升溫有一定關係。關於陸方是否準備好與美方達成協議，陸慷27日表示，第一，陸方始終認為任何兩個國家之間的任何分歧，應該通過友好協商和磋商談判去解決，包括陸美在經貿領域的分歧。第二，陸方始終堅持，陸美之間的經貿磋商必須是基於互相尊重和平等互利。
2019-05-28,共諜之子出書 揭來台臥底祕辛,大陸人民出版社近日發行《尋找父親─劉光典烈士的紅色足跡》一書，作者為劉光典的兒子，全書追尋情報員父親在台灣潛伏的故事，揭露一段鮮為人知的中共地下黨活動史，這也是大陸首部經審批公開發行，反映在台隱蔽戰線人員生活的作品。在1949年前後，中共有關部門向台灣派出了1500名隱蔽戰線人員（共諜）。不過在1950年代一次被國民黨政府破獲共諜組織，大批中共諜報人員遭處決，其中包括劉光典。劉光典1922年出生在時為日本租借的大陸人民出版社近日發行《尋找父親─劉光典烈士的紅色足跡》一書，作者為劉光典的兒子，全書追尋情報員父親在台灣潛伏的故事，揭露一段鮮為人知的中共地下黨活動史，這也是大陸首部經審批公開發行，反映在台隱蔽戰線人員生活的作品。在1949年前後，中共有關部門向台灣派出了1500名隱蔽戰線人員（共諜）。不過在1950年代一次被國民黨政府破獲共諜組織，大批中共諜報人員遭處決，其中包括劉光典。劉光典1922年出生在時為日本租借的遼寧旅順，深諳日語，畢業於北平輔仁大學政治經濟系，1947年加入中共並投入情報工作。劉光典的小兒子劉玉平將其父親為黨犧牲的經過，寫成《尋找父親─劉光典烈士的紅色足跡》一書，近日在大陸出版，這是大陸首部經審批公開發行的反映在台隱蔽戰線（共諜）人員生活的作品。劉光典1949年第1次奉派潛入台灣從事諜報工作時，劉玉平才1歲半。劉光典當年先赴香港，後前往台灣取回重要情報。劉玉平說，「當時父親給家裡寫了一封信，講要到遙遠的地方做生意，最長1、2年就會回家。」當時，劉光典的妻子王素蓮26歲，最小的孩子劉玉平才1歲半。沒想到這一別就成了與家人的生死訣別。本書由劉玉平執筆，以所掌握的材料和相關證人證物等為基本依據，還原劉光典從事共諜工作的經過。劉玉平提到，當時父親曾把情報放進煙盒裡帶出封鎖線，也曾開設藥房做生意，以此為掩護從事地下情報工作。劉光典曾兩度來台蒐集國民黨駐軍情報、通訊密碼和氣象資訊。1950年，所屬組織遭破獲後，劉光典輾轉在台灣各地躲藏，最後藏身南部內門鄉山區的自挖地穴裡躲藏4年，但仍於1954年被落網的中共諜報人員供出藏身之所，國民黨政府出動大批軍警人員全面搜山，將劉光典及另一位同伴抓獲。國民黨政府將劉光典關押多年，直到1959年才由軍法審判三審死刑定讞，在安坑刑場將他槍決。期間，國民黨對外宣稱劉光典叛變訊息，讓留在大陸的妻小遭受巨大壓力，妻子更在32歲就抑鬱而終；直到台灣解嚴後兩岸恢復接觸，中共官方到2008年才追贈劉光典「革命烈士」封號。
2019-05-28,報復蘋果 任正非第一個反對,受到美國大舉封殺的大陸科技巨頭華為，其創辦人兼總裁任正非近來頻出現在螢光幕前。他25日受外媒訪問時強調，如果北京政府因為美國制裁華為而抵制在大陸市場擁有鉅額營收的美企蘋果公司，他第一個反對。「蘋果是我的老師，我作為學生為什麼要反對老師？」而上周日在大陸官媒播出的專訪中任正非也展現不屈態度稱，華為不會死，「勝利一定是屬於我們的！」稱技術已走在美國前面彭博電視昨播出任正非專訪內容，被問及北京是否會制裁受到美國大舉封殺的大陸科技巨頭華為，其創辦人兼總裁任正非近來頻出現在螢光幕前。他25日受外媒訪問時強調，如果北京政府因為美國制裁華為而抵制在大陸市場擁有鉅額營收的美企蘋果公司，他第一個反對。「蘋果是我的老師，我作為學生為什麼要反對老師？」而上周日在大陸官媒播出的專訪中任正非也展現不屈態度稱，華為不會死，「勝利一定是屬於我們的！」稱技術已走在美國前面彭博電視昨播出任正非專訪內容，被問及北京是否會制裁蘋果公司時答道：「首先這一定不會發生」；「如果有（這種情況）的話，我一定第一個出來反對。蘋果是世界上最偉大的公司，沒有蘋果來展現這個互聯網世界，我們也無法領略這個世界的美。蘋果也是我的老師，我作為一個學生，為什麼要反對老師？我絕不會這麼做。」任正非承認美國的出口禁令會削弱華為2年來對同行辛苦建立的優勢，不過他強調只要有時間，華為可以自行解決無法從美國企業買晶片等技術問題。他也表示美國總統川普經常指摘大陸盜取美國技術「可笑」。他說：「我明天開始偷美國的技術吧，美國根本沒有那些技術。我們已走在美國前面，如果我們落後，川普不會需要對我們如此窮追猛打。」必將勝利 備妥2萬金牌大陸央視新聞節目《面對面》上周日晚間（26日）也播出任正非的專訪，他指出，陸美貿易摩擦本來就是可能長期存在，「我們是準備打持久戰，沒有準備打短期突擊戰」。他說，勝利一定是屬於華為的，因為「我們完全靠自己，不靠美國」。華為「從來就沒覺得我們會死亡」，公司已經製作2萬枚金牌獎章，上面有題詞「不死的華為」。而當主持人問到華為是不是已經到了最危險的時刻？任正非明確否認。他指出，反而華為財務長孟晚舟事件沒發生的時候才是最危險的時刻。「大家的口袋都有錢了，不服從分配，不願意去艱苦地方工作，這是危險狀態了」。
2019-05-28,善益農場發光發熱 對岸來取經,兩岸的學術交流本來是單純的活動，扯上政治的有色眼鏡當然不變色也不行。還好的是，相互學習一些成功的經驗仍然是許多學者和社會企業人士念茲在茲的事。台灣的7所大學趁著5月母親節，替桃園復興鄉的「三光五月桃」進行聯合善益行銷，大陸的一些社會公益團體第一時間就來產學互動。此次整合線上和線下的善益行銷活動，是由台大、台科大、輔仁、淡江、文化、真理和嶺東7所大學攜手組成的大學社會責任（USR）聯盟推動，目的在協助原兩岸的學術交流本來是單純的活動，扯上政治的有色眼鏡當然不變色也不行。還好的是，相互學習一些成功的經驗仍然是許多學者和社會企業人士念茲在茲的事。台灣的7所大學趁著5月母親節，替桃園復興鄉的「三光五月桃」進行聯合善益行銷，大陸的一些社會公益團體第一時間就來產學互動。此次整合線上和線下的善益行銷活動，是由台大、台科大、輔仁、淡江、文化、真理和嶺東7所大學攜手組成的大學社會責任（USR）聯盟推動，目的在協助原民和偏鄉部落打開生鮮農產水果和加工食品通路。「三光五月桃」是7校聯合開跑的第1站，6月15日台大接棒，7校再一起替中部地區原民和偏鄉的農產行銷，一棒接一棒排到年底。舉辦這種善益行銷活動特別能感受社會的溫暖，大學主導又格外富有大學師生熱情。首場在台北市迪化街大學市集的開市活動把現場擠得熱潮爆表。教育部高興他們的資訊科技結合在地創生的DOC計畫落地生根了！老縣長朱立倫趕到和復興鄉原民相聚。更老的縣長呂秀蓮副總統事後得到消息也特別來嘉勉台科大「酷點校園」的串連行動。善益行銷感動社會USR跨校活動發起人台科大副校長江維華指出，原民和偏鄉部落有許多好的農產水果，各個大學在USR和在地創生計畫下，也開發了不少優質的食品，但普遍遭遇市場去化的問題。根據酷點校園推廣善益農場的經驗，大學師生和校友是很有愛心的消費族群。現在7所大學聯合在一起，校友人數超過百萬，可為原民和偏鄉的農產做更多感動的事。真理大學校長陳奇銘是首站活動的半個主人。「三光五月桃」是由真理大學負責契作加工，淡江大學掌理大學市集的行銷規畫。當天出席活動7所大學的師生非常高興，他們的這次聯合線上線下善益行銷，為大學落實社會責任做了最佳典範，而且還要一起在全台推廣。更令人高興的是，這項USR夥伴大學的善益行銷活動引起企業和農會系統的重視支援。日勝生活科技、京站百貨、北市農會、新北農會、永齡農埸和扶輪社、獅子會等將選定主要農產出產和節慶時節，一棒接一棒地在台北、新北兩大都會的大學市集，為各地原民和偏鄉部落推出新農善益行銷。教育部、國發會、農委會、原民會和客委會也紛紛支持此一USR和在地創生計畫，明年將把它擴大成為全台性的新善益農產系列行銷活動。擴大成全台性活動「夥伴大學善益農場」是由台科大等105所夥伴大學合作設立的農產品牌，目的在為台灣農業增加行銷動力，也為在地農產增添品牌價值。它為大學社會責任所創的社會企業營運模式得到歐洲文化首都聯盟的肯定，6月7日獲邀在義大利馬特拉市的國際會議中發表演講。（作者為芬蘭Aalto大學客座教授）
2019-05-28,挺韓選總統 「Yes We Do」,為給近來遭黨內暗卡、泛綠瘋狂圍剿的高雄市長韓國瑜供暖，去年橫掃全台的韓流將首次刮向總統府前凱道，韓粉串連「決戰2020，贏回台灣」，挺韓再戰總統府；這股小市民革命的風潮，如能成功再現去年「三山造勢」的激情，韓國瑜「庶民總統─韓流2.0」的競選列車將正式啟動，並且再次抓緊所有厭惡藍營宮鬥和民進黨執政亂象的無色選民的心；韓流2.0如果再次捲起，是庶民要求真正當家做主的怒濤，這股「民意海嘯」將席捲明年的總統和立為給近來遭黨內暗卡、泛綠瘋狂圍剿的高雄市長韓國瑜供暖，去年橫掃全台的韓流將首次刮向總統府前凱道，韓粉串連「決戰2020，贏回台灣」，挺韓再戰總統府；這股小市民革命的風潮，如能成功再現去年「三山造勢」的激情，韓國瑜「庶民總統─韓流2.0」的競選列車將正式啟動，並且再次抓緊所有厭惡藍營宮鬥和民進黨執政亂象的無色選民的心；韓流2.0如果再次捲起，是庶民要求真正當家做主的怒濤，這股「民意海嘯」將席捲明年的總統和立委選舉。再掀三山造勢激情自韓國瑜對2020表態「Yes I Do」之後，網路黑韓「瘋狗浪」一浪比一浪瘋狂，繼抹紅、抹黑、草包化韓國瑜後，最新的手法是將韓「酒鬼化」、「色老伯化」；但這還不是最瘋狂，名嘴爆料，黑韓大軍磨刀霍霍竟然指向網路人氣「國民媳婦」韓冰，說她不是韓國瑜親生女。如此下作的黑韓手段，這些殺紅眼的泛綠「1450」網軍無所不用其極，顯然失控。為何失控，因為韓國瑜的人氣始終居高不下，表態「Yes I Do」之後，民調再次獨走甚至拉開差距；所以黑韓大軍不得不下猛藥，瘋狂黑韓，希望逼韓出關應戰、或是激怒韓粉脫序反擊。偏偏韓三句不離「愛與包容」，黑韓軍越猖狂、韓粉越心急，越是堅定非韓不可、越要站出來回嗆：挺韓、Yes We Do！韓粉為何打死不退？不只因為民進黨高雄市議員藉質詢無端羞辱、百般刁難韓國瑜，高雄市府計畫被蘇內閣卡住、或網路黑韓大軍瘋狂亂咬；更因為蔡政府不顧去年九合一選舉選民清楚的用選票教訓了民進黨，選後所有施政反而更加強硬，粗暴的為民進黨一黨之私和蔡英文一人之私，讓台灣的民主政治蒙受前所未有的破壞。民主政治遭受破壞九合一民進黨之所以慘敗，不只因為民進黨濫用公權力把黨產會、促轉會、國家傳播委員會NCC「東廠化」，派系爭搶公營機構肥缺，放任慶富案弊案不查，激化兩岸對立，外交更加孤立，能源政策荒謬，年改方案強壓軍公教等；更糟的是民進黨不願面對民怨，強辭詭辯、刻意製造兩岸衝突，猛打反中牌、炒作反併吞，仰仗選舉操作，讓民怨匯集成「討厭民進黨」，才會被選民狠狠輾過。去年已經通過的以核養綠和反同婚三公投案，竟然都被蔡政府「沒收」。蔡英文明明民調沒有起色，卻動員府院黨全力操作反中、激化統獨對立，成就她當「辣台妹」的假象。NCC選後更粗魯的藉公權力打壓特定媒體，民進黨在立院強修涉獨法案、染指中選會主委人事案，蔡政府令一般民眾反感的政策，已至罄竹難書。民眾已從去年九合一時的「討厭民進黨」，進化成「厭棄民進黨」。遺憾的是，蔡英文竟自信滿滿的發表「三年有成，台灣進步關鍵字」的執政感言，反嗆「唱衰台灣的人不會得逞」；當賴清德悲憤的控訴初選被沒收時，民眾也在擔心，明年的大選會不會也被蔡政府假中選會之手或故意讓兩岸關係惡化而沒收。越打韓粉就越死忠就是這個庶民的民怨與對台灣未來的擔憂，泛綠黑韓越用力、韓粉的內聚力就越死忠，影射韓是「酒鬼」、「色老伯」、「恩將仇報」者，反而替韓流2.0吹起了集合號。當國民黨權貴卡韓、龐大資源介入初選時，韓粉選擇提前在凱道起義，這次行動直指總統府。（作者為資深媒體人）
2019-05-28,不當「意外」製造者,高雄市長韓國瑜與前AIT處長包道格餐敘。韓國瑜說，包道格非常擔憂中美貿易大戰，台灣有無做好準備，也希望台灣不要當「意外」製造者，並關切台美貿易協定，特別在農業問題上，好像都沒突破。包道格所謂的「意外」製造者，當然是指在兩岸關係上製造意外。以往陳水扁執政時期，一再操作兩岸關係，製造兩岸緊張來鞏固個人權力，被美方斥為「麻煩製造者」。麻煩製造者會給美國添困擾，所以逼得華盛頓與北京聯手管束台灣，雙方對阿扁高雄市長韓國瑜與前AIT處長包道格餐敘。韓國瑜說，包道格非常擔憂中美貿易大戰，台灣有無做好準備，也希望台灣不要當「意外」製造者，並關切台美貿易協定，特別在農業問題上，好像都沒突破。包道格所謂的「意外」製造者，當然是指在兩岸關係上製造意外。以往陳水扁執政時期，一再操作兩岸關係，製造兩岸緊張來鞏固個人權力，被美方斥為「麻煩製造者」。麻煩製造者會給美國添困擾，所以逼得華盛頓與北京聯手管束台灣，雙方對阿扁都不假辭色，也讓情況在可控範圍，不至於出現意外。但是意外製造者，可就更嚴重了，意外來得出乎意料，處理代價會更大，甚至失控。包道格希望台灣不要當「意外製造者」，顯然情況比過去更令人擔心。韓國瑜說，他和包道格有共識，如何穩定兩岸關係及讓台灣未來能很平和順暢的走下去，將是2020台灣重大挑戰。2020大選台灣民眾手上這一票，是該深思熟慮了，怎麼投才能讓大家都對台灣都相當放心。
2019-05-28,美國打台灣牌的底線,美台關係增溫，包括國安會祕書長與美白宮國安顧問會晤、北美事務協調委員會更名、美台共同與台灣邦交國官員會晤。美台各取所需，但會不會觸動大陸的底線呢？川普政府兩岸政策的制訂與實施，有兩大特徵：一是對大陸對台政策持一邊倒的批評和否定態度；二是對台灣的政策具有支持與限制的雙重性。動機主要在於打台灣牌給中國壓力，美國國會扮演急先鋒作用，親台利益集團更是日益活躍。美國行政部門的穩健派，影響力逐漸式微，調整派美台關係增溫，包括國安會祕書長與美白宮國安顧問會晤、北美事務協調委員會更名、美台共同與台灣邦交國官員會晤。美台各取所需，但會不會觸動大陸的底線呢？川普政府兩岸政策的制訂與實施，有兩大特徵：一是對大陸對台政策持一邊倒的批評和否定態度；二是對台灣的政策具有支持與限制的雙重性。動機主要在於打台灣牌給中國壓力，美國國會扮演急先鋒作用，親台利益集團更是日益活躍。美國行政部門的穩健派，影響力逐漸式微，調整派和鷹派的聲音甚囂塵上，已成為美國涉台決策的主流。2019年是台灣的選舉年，也是大陸建國70周年，加之美國總統大選也將開始啟動，在內政和外交雙重因素的激盪下，沒人敢讓步，也沒人想被視為軟弱，等於美中台三方政府都是鷹派當道，大陸或許不是，但面對美台如此，也只能被鷹派。美台國家安全議題的合作，不會是句點，在中美貿易協議無解之際，川普果然圍魏救趙，打台灣牌來逼北京在經貿上讓步，但畢竟美國要的是實質利益，台灣牌一旦過頭，不但貿易和解不可能，台海風險驟升，美國又要花更多軍費來圍事。所以，美國的台灣牌必有底線，北京也持續觀望，不急於出手，否則豈不配合民進黨起舞。
2019-05-28,海峽論壇須有新亮點,第十一屆海峽論壇定6月15日起在福建舉行，本屆論壇是去年九合一選舉，國民黨贏得15席縣市長後的首次盛會，藍營主政縣市大幅擴增，原本可以辦得「冠蓋雲集」，但在民進黨政府加強國安管制政策牽制下，國民黨主席吳敦義無法赴陸，也影響藍營縣市首長親自出席海峽論壇意願。儘管如此，今年海峽論壇仍須致力創造新亮點，以維持兩岸關係發展動能。國台辦已宣布，本屆海峽論壇將以「擴大民間交流、深化融合發展」為主題，舉辦為期一周第十一屆海峽論壇定6月15日起在福建舉行，本屆論壇是去年九合一選舉，國民黨贏得15席縣市長後的首次盛會，藍營主政縣市大幅擴增，原本可以辦得「冠蓋雲集」，但在民進黨政府加強國安管制政策牽制下，國民黨主席吳敦義無法赴陸，也影響藍營縣市首長親自出席海峽論壇意願。儘管如此，今年海峽論壇仍須致力創造新亮點，以維持兩岸關係發展動能。國台辦已宣布，本屆海峽論壇將以「擴大民間交流、深化融合發展」為主題，舉辦為期一周的活動，將繼續著重關注、服務基層民眾與青年團體；另有經貿交流、文化交流等多方面活動。台灣方亦應提出亮點，放在平台上討論，譬如，金門、馬祖同福建沿海地區「新四通」，應在本屆海峽論壇上達成具體規畫方向。海峽論壇是陸方規模最大的兩岸民間交流平台，主要面向台灣社會各界與基層民眾，每屆皆吸引上萬名台灣人士前往參加。其主要功能，可說是結合兩岸民間力量，推進彼此融合發展、共享利益。台灣方兩大政黨中，國民黨一貫支持，每屆均至少派副主席出席，民進黨則採抵制，早已禁止黨公職參加，今年更趁執政優勢強力抵制。海峽論壇舉辦多年來，讓台灣民眾越來越領會到兩岸和平發展價值，也是去年11月九合一選舉「韓流」迸發的觸媒，因而國民黨在該次選舉大勝，贏取多數縣市主政權，改寫了藍綠政治版圖。在這種新局下，藍營原本有機會藉今年海峽論壇，進一步展現其創造「兩岸和平發展紅利」的能耐和積極性；國民黨中央甚至規畫，要緊接著海峽論壇，在北京舉行「國共論壇」。然而，民進黨政府近期接連採取加強國安管制舉措，其中，將國民黨主席吳敦義赴陸管制期限延長兩年，致使其今年仍無法赴陸，其影響最大之處，是規畫中的國共論壇，因吳敦義不能到場，很可能開不成。藍營多位縣市首長，本來想先到福建參加海峽論壇，然後轉去北京出席國共論壇；如今，在國共論壇可能告吹，紛紛打退堂鼓，連參加海峽論壇的意願都降低，可能改派代表出席。然而，民間團體及各階層民眾，受兩岸和平發展願景影響，參加今年海峽論壇的數量，仍有可能創新高，今年海峽論壇仍有機會深化其對台灣社會的影響力。很微妙的是，今年海峽論壇在台方藍營縣市聲勢高漲背景下，其爭取實質成果的空間卻反而被限縮。主要原因在於國民黨中央缺錢、缺人，領導力大不如前，藍營縣市政府大都在上任之初即各自積極推動兩岸城市交流，如高雄市長韓國瑜稍早訪問港澳深廈、取得豐碩交流成果，乃至上海與澎湖間的直飛包機於日前正式開通等，而台北市與上海市自成滬台交流機制，今年更將延伸到長三角。在城市交流領域，國民黨中央已失去角色功能。因此，今年海峽論壇需要以「超越兩岸城市交流」的高度，來追求新成果、創造新亮點。而為了達到如此目標，今年海峽論壇宜討論兩岸全局性重大課題，並形成具體結論。諸如：一、金門、馬祖同福建沿海地區「新四通」課題。金門、馬祖同福建沿海地區通水、通電、通氣、通橋」；是兩岸全面融合發展基本建構，可提到本屆海峽論壇上，由兩岸專家學者進行討論，並形成初步規畫方向，作未來兩岸官方有條件共同推動時的重要參據。二、閩台經濟區融合發展課題。閩台經濟區一直停留在空談階段，粵港澳大灣區已成形及運作，愈見閩台經濟區須儘早建立。本屆海峽論壇不妨邀請國民黨及藍營縣市代表，重點討論此一課題，並整合兩岸城市交流渠道，啟動前導性的融合發展舉措。三、協助台商脫困課題。中美貿易戰激化，大陸台商經營前景籠罩陰霾；本屆論壇須將此列為討論重點，最好能由大陸官方出面，在論壇上宣布一系列加強協助台商舉措，如擴大採購台商優質產品、鼓勵兩岸企業攜手進軍一帶一路市場等，都會成為本屆論壇的新亮點。本屆海峽論壇對於兩岸民生經濟各項新課題，須作出具建設性的回應或表態，使兩岸和平發展價值得以與時俱進。至於如何照顧台方青年及基層民眾的老課題，本屆論壇亦應探討新方策，創造新動能。
