date,title,content
2019-05-30,白宮外圍男子引火自焚 傷勢嚴重送醫搶救,一名男子今天在白宮外圍引火自焚。 歐新社美國特勤局（U.S. Secret Service）表示，一名男子今天在白宮外圍引火自焚，已經緊急送醫救治。警方表示，他傷勢嚴重。特勤局發出推文說，事件發生在白宮南側的橢圓形草坪（Ellipse），國家公園管理局（National ParkService）和美國公園警察局（U.S. Park Police）人員進行急救後送醫。這處地點有很多觀光客。公園警察局發言人說，自焚男子傷勢嚴重。4月12日也有一名坐電動輪椅的男子在白宮圍籬外點火燃燒身上外套。特勤局當時表示，那名男子送醫後傷勢沒有生命危險。自殺，不能解決難題；求助，才是最好的路。求救請打1995 ( 要救救我 )
2019-05-29,超正女大生一天狂喝27杯珍奶！上節目變專家：必要時可取代飯,日本女大生愛喝珍奶愛到無法自拔。 翻攝自香港01珍珠奶茶風潮近年席捲全亞洲，連日本也出現珍奶店百家爭鳴的盛世。日本年輕人對珍奶的愛好絲毫不亞於中港台，甚至有女高中生提議新年號應改為「珍珠」（タピオカ）。大學生變珍奶專家近日有兩位就讀慶應大學的女生出席TBS電視台節目《マツコの知らない世界》，講解日本現時的珍珠奶茶熱潮。她們結伴嚐遍全國超過1000間珍奶店，平均每天喝三杯，一天最多試過2人一起喝27杯，1年半就花了70~80萬円（約5萬~5.7萬港幣）於珍奶上。按珍珠大小及口感製作圖表評比。 翻攝自香港01推薦喝珍奶的4個步驟她們會研究不同店舖珍珠的煮法、大小、軟硬及味道，並推薦數個美味品牌，台灣知名的「貢茶」也包含其中。最後亦教大家4個喝珍奶的適當步驟，並表示應按珍珠大小而有不同喝法。將珍奶變成新文化奈緒及華戀表示不想珍珠奶茶只局限成年輕人的打卡熱潮，而是想將其化為新的飲食文化。她們認為珍奶是介乎甜品及飲料之間獨特的存在，而且珍珠是碳水化合物，在補充水分同時又能果腹。她們表示珍珠奶茶必要時可取代一頓飯。 翻攝自香港01加上熱量跟一碗白飯差不多，當人們忙到連飯也沒時間吃時，珍奶就可以成為「既能吃，又能喝的補充品」。延伸閱讀：浙江父母迫子女跳三輪車碰瓷訛詐：骨折是「好機會」要多做幾次【真功夫】山東3名武癡男自製武打片爆紅　網民激讚：高手在民間文章授權轉載自《香港01》
2019-05-28,新疆農業機械博覽會 國產採棉機亮相,以「加快機器換人．推進鄉村振興」為主題的2019新疆農業機械博覽會日前開幕，多款國產採棉機亮相，引來眾多民眾圍觀。中新社報導，由中國鐵建重工集團股份有限公司（簡稱鐵建重工）自主研發生產的4MZ-6型智能六行採棉機首次亮相行業展。該採棉機具有6個獨立採棉頭，配備大功率雙風機系統和康明斯400馬力柴油發動機，使棉花採淨率達94%以上、含雜率小於10%，作業效率可達20至25畝每小時。目前，新疆機採棉種植面積不斷擴大，收穫季節採棉機供不應求。新疆棉農端木振中表示，自己家周圍的機採棉種植面積很大，自己和周邊棉農有需求，就訂購了一款鉢施然的採棉機。使用機器採棉可以減少棉花採摘時間，減少採摘成本。」2018年，新疆棉花播種面積達3737萬畝，產量達511.1萬噸，佔全大陸的83.8%。
2019-05-30,世界最袖珍嬰兒是她 出生245公克僅一顆蘋果大,Saybie母親去年12月出現危及生命的嚴重妊娠併發症，必須緊急剖腹生產，因此Saybie僅在媽媽體內23週又3天就來到人世。 圖／Sharp Mary Birch Hospital for Women & Newborns臉書一個重量僅245公克的小女嬰去年底在美國加州呱呱落地，她是世界上最迷你的活產嬰兒，只和1顆大型蘋果差不多大。法新社與美國有線電視新聞網（CNN）報導，聖地牙哥夏普瑪麗柏奇婦幼醫院（Sharp Mary BirchHospital for Women and Newborns）的護理人員暱稱小女嬰為Saybie，她的母親去年12月出現危及生命的嚴重妊娠併發症，必須緊急剖腹生產，因此Saybie僅在媽媽體內23週又3天就來到人世。Saybie呱呱落地後，醫師告訴她的父親，他只能陪伴女兒約1小時，Saybie就會離開人世；但女嬰母親在醫院公布的影片中說：「從原本一小時變成兩小時，之後變成一天，變成一週…」Saybie在醫院新生兒加護病房待了近5個月，本月稍早已經出院，而且體重已達健康寶寶的2000公克。照顧Saybie的護理人員諾比（Kim Norby）表示：「她是個奇蹟，毋庸置疑。」諾比還在嬰兒床上，掛了個「渺小但強大」的標語。另一名護理師威斯特（Emma Wiest）則說，Saybie剛出生時，小到「幾乎看不到床上的她」。Saybie出生時的體重，比先前最小存活嬰兒紀錄保持人、2015年在德國出生的寶寶還輕了7公克。
2019-05-29,荷媒專訪陳欣新 「中國帶來真實巨大的威脅」,外界認為與美中貿易戰及華為風暴有關。 Ingimage在中國網路科技威脅陰影下，荷蘭第一大報「電訊報」今天刊登駐荷蘭代表陳欣新專訪，表示中國帶來的危險真實又巨大，呼籲荷蘭勿把核心基礎設施交給中國。受到美國積極遊說歐洲盟國排除華為5G建設的影響，荷蘭政府4月成立專案小組評估安全風險，荷蘭「民眾報」（De Volkskrant）5月16日報導，華為在荷蘭一家主要電信公司的網絡藏有「後門」，可能藉此取得客戶資料。中國國家副主席王岐山近日將訪問荷蘭及德國，外界認為與美中貿易戰及華為風暴有關，在此敏感時刻，「電訊報」（Telegraaf）今天在首頁刊登陳欣新照片，並在內頁大幅報導陳欣新的觀察與建言。陳欣新在專訪中表示，台灣每個月須應付來自中國2000萬次的網絡攻擊，對北京資安威脅有深刻認識。同時，北京以千餘枚導彈對著台灣，因此台灣最有資格對這些危險提供建議。她指出，中國帶給世界的危險真實又巨大，以5G網絡為例，雖然目前沒有確鑿證據證明產品建置有後門程式，但是當涉及華為的技術時，荷蘭國家安全情報局的調查絕非空穴來風，應該注意的是，絕對不要把核心基礎設施，尤其是電信設施，交到中國的手中。陳欣新在專訪中強調，為什麼Google、臉書、亞馬遜和微軟都在台灣設立研發中心，而不是在（更便宜的）中國呢？因為在台灣他們可以自由地工作，而不用冒著知識產權被偷竊的風險。面對中國威脅，她說不應短視近利，而須追求長遠利益，尤其要避免造成嚴重後果，建議荷蘭應設想最壞狀況並預作防範。她專訪中另提到台灣不僅是民主國家，還是是亞洲第一個將同性婚姻合法化的國家。台荷擁有共同民主和自由價值理念，雙方合作大有可為，她並呼籲荷蘭支持台灣參與包括世界衛生組織（WHO）等國際組織。「電訊報」自1893年首印迄今，歷史悠久，目前發行量約43萬餘份，在荷蘭首屈一指。
2019-05-28,「傳說對決」進軍歐美受挫 騰訊調整海外戰略,鑑於網遊「王者榮耀」海外版本「傳說對決」在歐洲和北美市場表現不如預期，騰訊據報正調整海外戰略，更注重當地需求，並轉向建立夥伴關係。路透報導，騰訊2017年夏季推出手機遊戲「傳說對決」，首次大舉進軍海外市場，該公司高層們當時認為他們穩操勝券。不過，開發和營銷方面的失誤，再加上與美國子公司Riot Games關係欠佳，使「傳說對決」在歐洲和北美市場遭遇挫折。報導引述來自騰訊消息人士表示，騰訊幾乎已完全取消關於「傳說對決」最初計劃，並解散該遊戲在歐洲和美國的營銷團隊，讓「傳說對決」在那些市場自生自滅。而目前「傳說對決」在歐洲和北美分別只有10萬和15萬日活躍用戶。消息人士指出，騰訊在中國的遊戲運營部門與Riot長期關係緊張，因Riot員工認為「傳說對決」根本就是Riot大作「英雄聯盟」的山寨版。據悉，由於Riot對自己的品牌受到侵害大為不滿，向騰訊高管表示抗議，最後導致「傳說對決」的遊戲營銷暫停了兩個月。至於其他導致「傳說對決」遇上挫折的錯誤則是更根本性的。消息人士說，一大錯誤就是用歐洲神話和類似蝙蝠俠、超人等西方漫畫人物，來取代「王者榮耀」中靈感來自中國神話的英雄角色。此外，騰訊也太慢意識到西方國家的玩家偏愛PC版遊戲，而且歐美許多消費者並沒有能夠連結上複雜手機遊戲必備的4G連網渠道。網遊「傳說對決」在歐洲和北美市場表現不如預期，騰訊正調整海外戰略，更注重當地需求，並轉向建立夥伴關係。（新華社）
2019-05-30,反擊！ 華為在美打違憲官司,川普政府下令封殺華為。圖為一名男子行經華為零售店。 （美聯社）針對川普政府對華為公司祭出禁令，中國大陸也接連展開一連串因應作為，除了大陸國家發展改革委暗示限制稀土出口，華為也發表聲明說已在美國提起訴訟，要求法院宣告針對華為的禁令違憲並禁止執行。中方也在世界貿易組織（ＷＴＯ）會議指控美國違反ＷＴＯ規則，並敦促川普政府立即解除對陸企的所有單方面制裁措施。大陸媒體昨天報導，華為首席法務官宋柳平發表聲明表示，美國國會通過一項針對華為的剝奪公權法案「二○一九年國防授權法（2019 NDAA）」，法案直接判定華為有罪，對華為施加了大量限制措施，其目的顯而易見，就是將華為趕出美國市場，這是「用立法代替審判」的暴政，是美國憲法明確禁止的。聲明指出，華為已經提起訴訟，並於廿八日向德州聯邦法院提出簡易判決動議，請求法官裁定美國禁止聯邦機構與承包商購買華為產品的禁令違憲。華為在呈送給法院的文件中提到，該禁令破壞華為現有合約，誣衊華為及其員工為中國政府的「工具」，也威脅其在美國開展業務的能力。此外，大陸代表廿八日在ＷＴＯ會議上指控美國違反ＷＴＯ規則，批評美方不公正援引國安例外條款，宣稱是否對國安構成威脅應基於客觀事實，將為維護本國利益而採取所有手段。大陸代表並表示美國此舉已引起ＷＴＯ成員關注。而在大陸發改委有關負責人前晚表態，如果有誰想利用中方出口稀土所製造的產品，反用於遏制打壓中國發展，「中國人民都會不高興」，隨後大陸多家官媒發文力挺打「稀土牌」。稀土元素廣泛應用於智慧手機、電動汽車、導彈系統等設備，美國地質調查局調查，大陸在二○一四年至二○一七年間占美國進口稀土礦產品的八成，如果大陸限制稀土出口，可能影響美國相關電子產品的生產。不過，另一派主張即便大陸真的發動稀土戰，短期內可能對美國有所影響，但其實美方可以另闢稀土來源，像是日本、巴西、加拿大、澳洲、印度都蘊藏大量稀土，甚至美國為了國安與戰備考量，早就有許多重要稀土的儲存，以及備而不用的大型稀土礦場。
2019-05-29,創業之芯大賽 2大獎揭曉,由工業和信息化部人才交流中心主辦的第二屆全國集成電路「創業之芯」大賽，昨天在福建晉江落幕。「5G通訊射頻芯片」和「光子人工智能芯片」兩個項目分獲大賽天使組和成長組特等獎，各得10萬元（人民幣，下同）獎金。中新社報導，工信部人才交流中心副主任李寧指出，舉辦全國集成電路大賽旨在激發現有集成電路產業的創新能力、推動產業鏈各環節的創新發展，為相關領域創新創業個人或團隊提供創新支持、創業孵化、資源對接、資金助力、項目落地等多方面的支持，推動區域項目、人才、資本的集聚。作為中國首個專注集成電路相關領域中早期項目的全國賽事，第二屆全國集成電路大賽自2018年11月啟動以來，共收到參賽項目255個。根據項目融資規模畫分為164個成長組項目和91個天使組項目。項目涵蓋創意原理、產品研發等不同項目階段；涉及5G通信、智能家居、智能農業、智能顯示、智能醫療、智能汽車、智能裝備等多個領域。參賽團隊的需求也呈現融資、技術合作、培育孵化、項目落地選擇等多元化特點。與首屆大賽相比，本次大賽參賽團隊在項目創新能力上更具亮點，九成以上團隊擁有核心技術專利。擁有10個以上專利的項目約佔29%，擁有5至10個專利的項目約佔24%。此外，超過八成的項目具備成型的產品，超過六成的項目具備銷售收入，其中年營收超過100萬元的項目超過20%，年營收超過500萬元的項目約佔10%，超過50%的項目有3年內上市新產品的計畫，整體項目發展勢頭好。李寧說，接下來，大賽將繼續強化搭建技術支撐、人才服務、宣傳展示、創業孵化等功能，進一步加強與具有良好產業基礎的地方政府、行業專家、眾多投資機構的合作，挖掘產業需求、對接產業資源。
2019-05-29,「四叔」李兆基教年輕人：「錢搵錢」力拚第一桶金,高齡九十一歲的恒基地產創辦人李兆基，昨於股東周年大會後卸下集團主席兼總經理職務。 （中新社）「四叔」李兆基退任前接受彭博社訪問，稱香港是「福地」，對經濟前景保持信心，沒有感到憂慮；他對香港樓價樂觀，不過他說樓市有上有落，「最重要的是量力而為」。另外，四叔鼓勵青年眼光放長遠，與其擔心買不起樓，不如學懂理財「錢搵錢」，「致富與置業沒有直接關係，不必被一個物業困住你的夢想」。明報報導，李兆基接受彭博社訪問中談及香港前景時表示，香港仍然具有良好的營商環境，稅制簡單而稅率有吸引力，法制完善，人才集中，亦能保持國際金融中心的優勢，「香港目前已是天堂，我真的沒有什麼恐懼和擔心」。四叔不諱言，在港買樓並不容易，因此他亦捐出一些土地和待重建的物業去興建青年旅舍及提供過渡房屋，長遠亦支持政府繼續推出更多土地建屋。在增加土地供應方面，他稱「當然快好過慢」，並認為對沒有能力負擔私樓的市民，政府應出手照顧。香港文匯報報導，當天會場除轉發四叔退休前的彭博訪問實錄，同時還派發四叔的「處世真言」，喉嚨不適無阻他再次諄諄教誨，分享對香港樓市、經濟、人生感悟及一生馳聘商場的心得。四叔鼓勵青年眼光放長遠，與其擔心買不起樓，不如學懂理財「錢搵錢」，「致富與置業沒有直接關係，不必被一個物業困住你的夢想」。他的致富要訣是要有「本」，寄語年輕人要「吃得苦」，寧可遲婚也要努力儲到作為本錢的「第一桶金」。四叔有四點提議：一，要刻苦耐勞，勤奮勉力，「吃得苦中苦，方為人上人」；二，男最怕入錯行，女最怕嫁錯郎，要選擇有前景的行業；三，經濟未定，不宜早婚，因太早結婚便有家庭負擔，要養兒育女又要供書教學，難有餘錢創業；四，要努力儲「第一桶金」，要懂得「錢搵錢」，他解釋，例如由20歲起，以1萬元本金計，每月有2%利潤，每年複利計50年後就會變成4.68億元，所以有「本」是最重要的。
2019-05-30,港媒：美提開放互聯網 貿易談判破局,圖為美國總統川普（右）與大陸國家主席習近平。（美聯社）中美貿易談判接近「崩盤」時刻發生什麼？港媒「南華早報」爆出內情，美方在最後談判向中方提出開放互聯網。此外，大陸國家主席習近平徵集中央政治局廿四位委員對美方要求的看法，但為時已晚。中美貿易戰爆發後，香港南華早報披露，習近平在最後一次牽涉中美貿易談判的重大會議上對雙方達致的協議草案很不滿意，要求他的團隊修改，並說：「我將對所有可能的後果負責」。隨後中方修改協議草案。最近南華早報又引述知情人士透露，美方最後提出要中共當局開放互聯網，但中方難以接受。知情人士指出，「真正的原因是美方不斷改變他們的要求」。這位知情人透露，美國要求中國「完全開放互聯網」，「並放鬆對互聯網的控制，不要求外國雲端計算公司將所有數據儲存在中國」。這一要求被中方認為不可能做到。知情人士的說法暗示，美國的要求過於苛刻，步步緊逼，逼得中方沒有退路，而不是像美方後來指責的中國「反悔」了。此外，南華早報引述知情人士說，中共中央政治局在五月十三日舉行會議，習近平徵求其他廿四名政治局委員對美國「最新要求」的看法，他們絕大多數認為美方太過分了，中方應當堅持自己的立場。然而，中美貿易戰已經打響，再開中央政治局會議有何作用？分析人士指出，習近平徵求政治局委員意見，可能是對之前他那句「定於一尊」的話導致談判失敗進行反駁，但問題是，貿易戰已經開打，這樣做是馬後砲。
2019-05-29,孔鉉佑接中國駐日大使 指中方不會在貿易戰退讓,中國外交部副部長孔鉉佑28日獲任命為中國駐日本新任大使，將於30日赴日履新。孔鉉佑當天受訪時以美日30年前的貿易談判為例表示，中方不會在貿易問題上妥協退讓。據中國外交部資料，孔鉉佑1959年生於黑龍江省，上海外國語學院日阿語系日語專業畢業後，進入外交學院進修。此前，孔鉉佑曾3度、共14年派駐日本，包括2005年至2011年間擔任駐日公使。他之前接受日媒聯合採訪時，曾表示自己34年的外交生涯中，有三分之二是負責對日工作。孔鉉佑與現任的駐日大使程永華一樣，被外界認為是中國的「知日派」。澎湃新聞報導，孔鉉佑28日受訪被問及中美貿易戰時、舉30年前日美貿易談判為例指出，當年日方自主限制出口，違反市場規律大量購買美國商品，並接受日圓匯率快速升值，其對日本經濟帶來的衝擊仍延續至今。孔鉉佑稱，現在的世界並非30年前的世界，中美關係也不是日美關係，過去的歷史反覆證明妥協退讓不可能解決問題；他並強調，在經貿議題上，中國有談的誠意，也有不怕打的決心，「任何人都不要幻想讓中國吞下損害國家利益的苦果」。他也表示，中日兩國都是自由貿易體制的重要受益者，並指日本多次表示堅持多邊主義、自由貿易體制，期盼中日兩國攜手合作，為維護開放型世界經集合自由貿易體系做出貢獻。中國外交部副部長孔鉉佑28日獲任命為中國駐日本新任大使，以美日30年前的貿易談判為例表示，中方不會在貿易問題上妥協退讓。 中新社
2017-07-21,科學家找到「天使粒子」 楊振寧：必獲諾獎,史丹福大學教授、大陸中科院院士張首晟等4位華人科學家領銜的科研團隊，今日在北京宣布，找到正反同體的「天使粒子」——馬約拉那（Majorana）費米子。圖／擷自鳳凰科技史丹福大學教授、大陸中科院院士張首晟等4位華人科學家領銜的科研團隊，今日在北京宣布，找到正反同體的「天使粒子」——馬約拉那（Majorana）費米子 ，這是物理學的重大突破，諾貝爾物理獎得主楊振寧斷言，這項發現「必獲諾獎」。這一發現，驗證了由義大利理論物理學家Ettore Majorana在80年前提出的預測，存在著一類沒有反粒子的粒子。同時也證明了存在一種比量子還小的單位－－Majorana費米子，這將對現在的量子理論帶來巨大的改變。Majorana 費米子是繼發現「上帝粒子」（希格斯波色子）、中微子、引力子之後，又一新里程碑發現，不僅具有重大的理論意義，而且具有重要的潛在應用價值：讓量子計算成為現實。這也是全球物理學界歷經80年的探索之後，開啟一個對基礎物理界的全新時代。這項發現的學術論文發表在今天出版的《科學》雜誌上。鳳凰科技報導，張首晟將發現的手性Majorana費米子稱為天使粒子，這一靈感來自於小說《天使與魔鬼》。在小說中，正反粒子的碰撞會將所有質量以能量的形式釋放出，從而湮滅整個世界。而張首晟認為，天使粒子的發現，就好像發現了一個完美的世界，這裡只有天使，沒有魔鬼。張首晟強調，天使粒子最重要的意義是改變了基礎物理，因為它改變了人們一直認知的正反對立的世界觀。1987年張首晟博士畢業時與楊振寧的合影，張首晟曾師從楊振寧時，楊振寧卻鼓勵張首晟去研究凝聚態物理。圖／擷自鳳凰科技
2019-05-30,影／首開金口！穆勒為通俄報告畫重點：沒說川普無罪,美國「通俄門」特別檢察官穆勒29日首度就調查報告公開發表聲明，表示基於司法部不指控現任總統的長期見解，在他職權內刑事起訴川普總統「從來都不是選項」，此外他也說，報告並未替川普開脫罪嫌。美聯社美國「通俄門」特別檢察官穆勒29日首度就調查報告公開發表聲明，表示基於司法部不指控現任總統的長期見解，在他職權內刑事起訴川普總統「從來都不是選項」，此外他也說，報告並未替川普開脫罪嫌。根據1973年與2000年的兩份司法部部內法律見解，現任總統不能被刑事起訴，否則會被視為不正當介入總統的憲政職責。穆勒指出，若調查小組相信川普「明顯沒犯罪，我們早就會這樣說」。穆勒還稱，正式指控現任總統行為有所不當時，「憲法要求刑事司法系統以外的程序」。穆勒的「通俄門」調查報告並未指川普競選陣營與俄羅斯不法共謀介入選舉，但條列了10個川普可能試圖妨礙司法調查的事件。外界認為，穆勒的發言是將評估川普行為舉止的工作，推向有權啟動彈劾程序、目前由民主黨占多數的眾議院。儘管民主黨國會議員一直想找穆勒作證，但他表明「報告就是我的證詞」，就算之後要上國會聽證，他也沒有額外資訊可提供。穆勒同時也宣布特檢小組解散，將辭職回歸平民生活。美國總統川普聞訊上推特，稱穆勒報告沒有改變結果，因為沒有足夠的證據，在美國就是無辜的，寫道「結案，謝謝你！」雖然民主黨內部啟動彈劾聲浪高漲，眾議院議長裴洛西仍不願放行，認為共和黨占多數的參議院不會讓川普下台，也會在2020年大選引發反效果。穆勒公開聲明後，她在一場會議上指出，眾院將依據穆勒報告陳述的事實，持續推動調查，「不排除任何事情」。
2019-05-30,兩岸同婚？ 國台辦：大陸實行男女婚姻制,台灣同婚專法上路後，如何處理兩岸同婚議題？大陸國台辦發言人安峰山昨天僅以一句「大陸實行的是一男一女結為夫妻的婚姻制度」簡單回應。 （中新社）對於台灣同婚專法正式上路後，如何處理兩岸同婚議題？大陸國台辦發言人安峰山昨天被問及此事時，僅以一句「大陸實行的是一男一女結為夫妻的婚姻制度」簡單回應。這不是台灣媒體首次在國台辦例行記者會就同婚議題提問，前兩次，國台辦發言人的回答都是：「請去詢問有關部門」。如今，台灣同性伴侶已可合法登記結婚，大陸將不得不面對是否承認兩岸同志婚姻的法律效力。在昨天國台辦記者會上，有台灣媒體提問，台灣日前通過同性結婚專法，但大陸相關法律還未承認同性婚姻，所以兩岸同性伴侶無法在大陸辦理結婚手續後再到海基會驗證登記，大陸是否考慮開放同性婚姻合法化？對此，安峰山說，已注意到報導，「大陸實行的是一男一女結為夫妻的婚姻制度」。海基會發言人管安露則表示，目前已有兩起兩岸同婚案例到海基會申請單身證明驗證，作為未來在台登記結婚之用。
2019-05-28,大陸掃黑除惡調查 連幼兒園幼童也不能免,大陸全國現正如火如荼進行「掃黑除惡專項鬥爭工作」，各省市積極打擊黑社會組織，並查處包庇、縱容黑社會組織的政府工作人員。但網傳一張照片顯示，幼兒園也無法避免，對幼兒也展開掃黑除惡調查工作。5月28日網傳一張江蘇無錫市新光幼兒園的掃黑除惡專項鬥爭摸排表（調查表），內容寫著，「根據幼兒園制訂的掃黑除惡專項鬥爭工作方案的要求，現將中四班幼兒是否涉黑涉惡的摸排情況報告如下：通過對本班35名幼兒進行排查，未發現有幼兒有涉黑涉惡情況」。這項消息經大陸媒體披露後，有網友說，各地幼兒園都出了類似的調查表，更有網友不解的稱，連35名幼兒都成了掃黑陳惡摸排對象。有官員對此回應表示，這是向教師傳遞信息出現偏差所致，不過相關的報導隨後都遭撤下。中共於2018年1月發出「關於開展掃黑除惡專項鬥爭的通知」，「通知」指出，為保障人民安居樂業、社會安定有序、國家長治久安，進一步鞏固黨的執政基礎，黨中央、國務院決定，在全國開展掃黑除惡專項鬥爭。去年以來已著手一波又一波的查處工作，最近因日期敏感，又有新一波的動作，例如這兩天雲南省就宣布要積極查辦一名原被法院判死刑，卻能出獄又重新犯罪的孫小果黑老大弊案。網傳江蘇無錫市的新光幼兒園也需進行掃黑除惡專項鬥爭工作。排查結果敘明後上交。(取自網路)
2019-05-28,中梵簽署協議後 梵蒂岡博物館在北京故宮開展,梵蒂岡博物館藏中國文物今天（5月28日）起至7月14日在北京故宮博物院展出，主題為「傳心之美─梵蒂岡博物館藏中國文物展」。展出的78件作品涵蓋天主教藝術、佛教藝術和世俗藝術。這是中共和梵蒂岡簽署主教協議後，最重要的文化交流活動，預計將可吸引數十萬人欣賞。梵蒂岡博物館收藏有5000餘件中國文物，此次展出78件展品，涵蓋天主教藝術、佛教藝術和世俗藝術三個方面。這是梵蒂岡博物館首次將其收藏的中國文物在中國最重要的文化機構展出，具有高度的象徵意義。本次展覽由梵蒂岡博物館「世界靈魂」（Anima Mundi）館負責人馬佩利（Nicola Mapelli）和北京故宮博物院宮廷部負責人王躍工負責策展。尤其重要的是，透過這些中國藝術家完成的大量作品，見證基督宗教和中國藝術傳統的相遇。除此之外，展品中還有兩幅梵蒂岡美術館收藏的非凡的原創油畫，包括巴羅奇（Barocci）的「在逃亡埃及的途中休息」，及彼得·文策爾（Peter Wenzel）的「地堂中的亞當和夏娃」。梵蒂岡博物館藏中國文物展旨在呈現文化的交流，充滿中國審美情趣的西方藝術品是展覽的一大亮點。西方世界耳熟能詳的宗教故事換上東方面容、衣著及場景，中國傳統的瓷器、琺瑯器上則出現聖經故事、教堂等內容，讓遊客們耳目一新。梵蒂岡博物館藏中國文物今天起至7月14日在北京故宮博物院展出。特派記者賴錦宏／攝影
2019-05-30,太離譜！南韓隊奪冠腳踩中國獎杯、做撒尿動作 結果這下場…,來源：YouTube南韓國青隊隊員29日奪得由中國舉辦的熊貓杯邀請賽冠軍後，有隊員在頒獎典禮上將冠軍獎杯踩在腳底，還有隊員對獎杯做出撒尿的動作，引起軒然大波。熊貓杯組委會表示，已經向南韓足協提出嚴正抗議和交涉，要求道歉。南韓隊隨後全隊公開道歉，主帥金正秀致歉說：「我們傷害了中國人感情。」環球網報導，據攝影師「冰河白冰」透露，南韓隊在慶祝奪冠時，對獎杯做出侮辱性動作。冰河白冰在其個人社交平台寫道：「韓國國青隊隊員這樣對待熊貓杯冠軍獎杯，還有隊員對獎杯做出撒尿的動作，隊友都看不下去了，制止了這名隊員的瘋狂舉動，可惜我沒有拍下來。」韓國奪冠球員腳踩中國獎杯狂笑 做撒尿動作 (取材自微博)有球迷評論稱，太丟人，一點職業道德都沒有，不能忍！另據足球報官方微博消息，熊貓杯組委會表示，已經向南韓足協提出嚴正抗議和交涉，做出這個舉動的球員必須道歉！南韓隊全體隊員及教練向球迷致歉。 (視頻圖)成都市足協29日也發布微博回應稱，南韓隊員及球隊必須公開書面道歉。該微博並貼出熊貓杯組委會聲明：「該隊員的行為是對熊貓杯賽事的嚴重侮辱，組委會已經第一時間向南韓國青隊提出嚴正交涉和抗議，目前，南韓領隊已經口頭道歉並已向南韓足協報告此事，會對此事有進一步說法，我們的態度很明確，該隊員及球隊必須公開書面道歉。」聲明指出，「南韓隊員的舉動有損體育精神，不僅是對熊貓杯賽事的侮辱，也是對參賽各國家，賽事所有工作人員，賽事所有觀眾的侮辱，我們不歡迎這樣的隊員前來參賽。歷屆熊貓杯的冠軍獎杯，都會放在所在國足協的足球博物館，組委會不清楚為何該隊員要侮辱屬於自己國家具有十分意義的獎杯」。環球網報導，南韓隊全隊在賽事組委會、成都市足協的強烈抗議之下，於所下榻的酒店正式做出道歉，當事球員親自念出道歉信，全隊鞠躬。南韓隊主帥金正秀30日致歉：「首先我要就事情的發生道歉，這完全是我的錯誤，我們希望兩國足協能維持友好關係，我們的球員不會再做出類似舉動，我們再次道歉，我們傷害了中國人的感情。」
2019-05-29,奇美材2.5公尺偏光板產線 6月1日昆山試生產,奇美材去年獲得日東電工授權，在昆山廠新建生產2.5公尺偏光板產線，將於今年6月1日試生產，並於9月1日起實現全面正式生產。諮詢公司群智諮詢（Sigmaintell）在官網發布，大陸中科院理論物理所院士歐陽鐘燦、液晶分會常務副理事長兼祕書長梁新清、中國電子材料行業協會副理事長袁桐及顯示行業專家一行9人，27日到昆山奇美，調研考察全球首條2.5公尺偏光板生產線（簡稱「二號線」）。隨後與昆山開發區領導、之奇美領導團隊進行座談，聽取了專案情況、專案進度的相關報告，並圍繞該專案進行了積極的探討，肯定了該項目為偏光板國產化發揮的重要作用。奇美材1.49公尺偏光板生產線（簡稱「一號線」）於2017年1月正式量產，僅用半年時間即實現滿產。2017年11月，由杭州錦江集團牽頭，昆山之奇美、盛波光電與日東電工簽署合作協定，在昆山開建全球首條2.5公尺偏光片生產線（簡稱「二號線」）。據IHS統計，隨著大尺寸顯示器需求的不斷增長，10.5以上高世代面板生產線的建成投產，將大幅提升大尺寸面板的產量，預計全球偏光片市場需求，將從2017年的5.06億平方公尺，增長到2023年的6.52億平方公尺，增量高達1.5億平方公尺。而中國大陸偏光片市場需求，將由2017年的2.03億平方公尺，快速增長到2023年的4.65億平方公尺，針對這2.6億平方公尺的新增需求，目前僅奇美材、盛波光電及LG化學有新建專案應對，供求缺口異常明顯。目前大陸大部分偏光片需求仍依賴進口，材料國產化替代空間巨大，為滿足電視大型化需求，奇美材還在積極佈局3號線和4號線，計畫以高技術、快機速、優裁切、大產量等優勢，迅速搶佔大尺寸偏光片市場，成為國產偏光片供應商之翹楚。大陸中科院理論物理所院士歐陽鐘燦等9人，到奇美材調研考察全球首條2.5公尺偏光板生產線。群智諮詢/提供
